motif_id	cisbp_tf_id	archive_motif_id	tf_status	tf_name	source_file	alternative_count	alternatives	status
M05123_2.00	T209768_3.10	M05123_3.10	D	ISL1	TF_Information.txt	5	T209778_3.10;T209868_3.10;T209893_3.10;T209931_3.10;T209946_3.10	AMBIGUOUS
M05124_2.00	T209769_3.10	M05124_3.10	D	HOXC8	TF_Information.txt	17	T209903_3.10;T209938_3.10;T209775_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10;T209955_3.10	AMBIGUOUS
M05125_2.00	T209769_3.10	M05125_3.10	D	HOXC8	TF_Information.txt	17	T209903_3.10;T209938_3.10;T209775_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10;T209955_3.10	AMBIGUOUS
M05126_2.00	T209769_3.10	M05126_3.10	D	HOXC8	TF_Information.txt	17	T209903_3.10;T209938_3.10;T209775_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10;T209955_3.10	AMBIGUOUS
M05127_2.00	T209770_3.10	M05127_3.10	D	BARX2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209801_3.10	AMBIGUOUS
M05128_2.00	T209770_3.10	M05128_3.10	D	BARX2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209801_3.10	AMBIGUOUS
M05129_2.00	T209771_3.10	M05129_3.10	D	ALX4	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M05130_2.00	T209771_3.10	M05130_3.10	D	ALX4	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M05131_2.00	T209771_3.10	M05131_3.10	D	ALX4	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M05132_2.00	T209772_3.10	M05132_3.10	D	GSC2	TF_Information.txt	10	T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05133_2.00	T209772_3.10	M05133_3.10	D	GSC2	TF_Information.txt	10	T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05134_2.00	T209773_3.10	M05134_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05135_2.00	T209773_3.10	M05135_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05136_2.00	T209773_3.10	M05136_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05137_2.00	T209773_3.10	M05137_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05138_2.00	T209773_3.10	M05138_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05139_2.00	T209773_3.10	M05139_3.10	D	DLX3	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M05140_2.00	T209774_3.10	M05140_3.10	D	PITX1	TF_Information.txt	10	T209772_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05141_2.00	T209774_3.10	M05141_3.10	D	PITX1	TF_Information.txt	10	T209772_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05142_2.00	T209774_3.10	M05142_3.10	D	PITX1	TF_Information.txt	10	T209772_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05143_2.00	T209774_3.10	M05143_3.10	D	PITX1	TF_Information.txt	10	T209772_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05144_2.00	T209775_3.10	M05144_3.10	D	HOXA9	TF_Information.txt	19	T209903_3.10;T209938_3.10;T209765_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209824_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M05145_2.00	T209775_3.10	M05145_3.10	D	HOXA9	TF_Information.txt	19	T209903_3.10;T209938_3.10;T209765_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209824_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M05146_2.00	T209775_3.10	M05146_3.10	D	HOXA9	TF_Information.txt	19	T209903_3.10;T209938_3.10;T209765_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209824_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M05147_2.00	T209775_3.10	M05147_3.10	D	HOXA9	TF_Information.txt	19	T209903_3.10;T209938_3.10;T209765_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209824_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M05148_2.00	T209776_3.10	M05148_3.10	D	LHX5	TF_Information.txt	20	T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209795_3.10;T209797_3.10;T209801_3.10;T209802_3.10;T209810_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10	AMBIGUOUS
M05149_2.00	T209776_3.10	M05149_3.10	D	LHX5	TF_Information.txt	20	T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209795_3.10;T209797_3.10;T209801_3.10;T209802_3.10;T209810_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10	AMBIGUOUS
M05150_2.00	T209776_3.10	M05150_3.10	D	LHX5	TF_Information.txt	20	T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209795_3.10;T209797_3.10;T209801_3.10;T209802_3.10;T209810_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10	AMBIGUOUS
M05151_2.00	T209777_3.10	M05151_3.10	D	SIX4	TF_Information.txt	3	T209830_3.10;T209900_3.10;T209913_3.10	AMBIGUOUS
M05152_2.00	T209777_3.10	M05152_3.10	D	SIX4	TF_Information.txt	3	T209830_3.10;T209900_3.10;T209913_3.10	AMBIGUOUS
M05153_2.00	T209778_3.10	M05153_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05154_2.00	T209778_3.10	M05154_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05155_2.00	T209778_3.10	M05155_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05156_2.00	T209778_3.10	M05156_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05157_2.00	T209778_3.10	M05157_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05158_2.00	T209778_3.10	M05158_3.10	D	VSX1	TF_Information.txt	11	T209774_3.10;T209782_3.10;T209785_3.10;T209795_3.10;T209801_3.10;T209810_3.10;T209845_3.10;T209855_3.10;T209857_3.10;T209859_3.10;T209876_3.10	AMBIGUOUS
M05159_2.00	T209781_3.10	M05159_3.10	D	RHOXF1	TF_Information.txt	0		OK
M05160_2.00	T209781_3.10	M05160_3.10	D	RHOXF1	TF_Information.txt	0		OK
M05161_2.00	T209782_3.10	M05161_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05162_2.00	T209782_3.10	M05162_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M05163_2.00	T209783_3.10	M05163_3.10	D	MEIS3	TF_Information.txt	0		OK
M05164_2.00	T209783_3.10	M05164_3.10	D	MEIS3	TF_Information.txt	0		OK
M05165_2.00	T209785_3.10	M05165_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05166_2.00	T209785_3.10	M05166_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05167_2.00	T209785_3.10	M05167_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05168_2.00	T209785_3.10	M05168_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05169_2.00	T209785_3.10	M05169_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05170_2.00	T209785_3.10	M05170_3.10	D	DLX5	TF_Information.txt	20	T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209814_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M05171_2.00	T209786_3.10	M05171_3.10	D	HOXA1	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209773_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05172_2.00	T209786_3.10	M05172_3.10	D	HOXA1	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209773_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05173_2.00	T209786_3.10	M05173_3.10	D	HOXA1	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209773_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209801_3.10;T209805_3.10;T209810_3.10;T209811_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05174_2.00	T209787_3.10	M05174_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05175_2.00	T209787_3.10	M05175_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05176_2.00	T209787_3.10	M05176_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05177_2.00	T209787_3.10	M05177_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05178_2.00	T209787_3.10	M05178_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05179_2.00	T209787_3.10	M05179_3.10	D	HOXA2	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10	AMBIGUOUS
M05180_2.00	T209789_3.10	M05180_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05181_2.00	T209789_3.10	M05181_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05182_2.00	T209789_3.10	M05182_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05183_2.00	T209789_3.10	M05183_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05184_2.00	T209789_3.10	M05184_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05185_2.00	T209789_3.10	M05185_3.10	D	HOXA5	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209769_3.10;T209770_3.10;T209775_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M05186_2.00	T209790_3.10	M05186_3.10	D	HOXA6	TF_Information.txt	20	T209903_3.10;T209938_3.10;T209769_3.10;T209775_3.10;T209789_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209837_3.10;T209853_3.10;T209895_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209924_3.10;T209936_3.10	AMBIGUOUS
M05187_2.00	T209790_3.10	M05187_3.10	D	HOXA6	TF_Information.txt	20	T209903_3.10;T209938_3.10;T209769_3.10;T209775_3.10;T209789_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209837_3.10;T209853_3.10;T209895_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209924_3.10;T209936_3.10	AMBIGUOUS
M05188_2.00	T209790_3.10	M05188_3.10	D	HOXA6	TF_Information.txt	20	T209903_3.10;T209938_3.10;T209769_3.10;T209775_3.10;T209789_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209837_3.10;T209853_3.10;T209895_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209924_3.10;T209936_3.10	AMBIGUOUS
M05189_2.00	T209791_3.10	M05189_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05190_2.00	T209791_3.10	M05190_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05191_2.00	T209791_3.10	M05191_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05192_2.00	T209791_3.10	M05192_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05193_2.00	T209791_3.10	M05193_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05194_2.00	T209791_3.10	M05194_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05195_2.00	T209791_3.10	M05195_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05196_2.00	T209791_3.10	M05196_3.10	D	HOXA13	TF_Information.txt	3	T209823_3.10;T209836_3.10;T209866_3.10	AMBIGUOUS
M05197_2.00	T209792_3.10	M05197_3.10	D	EVX1	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209778_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209794_3.10;T209802_3.10;T209805_3.10;T209811_3.10;T209812_3.10;T209814_3.10	AMBIGUOUS
M05198_2.00	T209792_3.10	M05198_3.10	D	EVX1	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209778_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209794_3.10;T209802_3.10;T209805_3.10;T209811_3.10;T209812_3.10;T209814_3.10	AMBIGUOUS
M05199_2.00	T209792_3.10	M05199_3.10	D	EVX1	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209778_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209794_3.10;T209802_3.10;T209805_3.10;T209811_3.10;T209812_3.10;T209814_3.10	AMBIGUOUS
M05200_2.00	T209794_3.10	M05200_3.10	D	MEOX2	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209805_3.10;T209810_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209820_3.10;T209826_3.10	AMBIGUOUS
M05201_2.00	T209794_3.10	M05201_3.10	D	MEOX2	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209805_3.10;T209810_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209820_3.10;T209826_3.10	AMBIGUOUS
M05202_2.00	T209794_3.10	M05202_3.10	D	MEOX2	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209805_3.10;T209810_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209820_3.10;T209826_3.10	AMBIGUOUS
M05203_2.00	T209794_3.10	M05203_3.10	D	MEOX2	TF_Information.txt	20	T209798_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209773_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209805_3.10;T209810_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209820_3.10;T209826_3.10	AMBIGUOUS
