motif_id	jaspar_name	jaspar_uniprot_id	tf_exists_in_modcredb	motif_file_exists	motif_ref_exists	db_evidence_type	db_mapping_type	matrix_status	status
MA1269.1	DOF4.5		not_assessed	yes	no			usable	metadata_unavailable
MA1269.2	DOF4.5		not_assessed	yes	no			usable	metadata_unavailable
MA1270.1	DOF3.2		not_assessed	yes	no			usable	metadata_unavailable
MA1270.2	DOF3.2		not_assessed	yes	no			usable	metadata_unavailable
MA1272.1	DOF2.2		not_assessed	yes	no			usable	metadata_unavailable
MA1272.2	DOF2.2		not_assessed	yes	no			usable	metadata_unavailable
MA1272.3	DOF2.2		not_assessed	yes	no			usable	metadata_unavailable
MA1273.1	DOF4.2		not_assessed	yes	no			usable	metadata_unavailable
MA1273.2	DOF4.2		not_assessed	yes	no			usable	metadata_unavailable
MA1274.1	DOF3.6		not_assessed	yes	no			usable	metadata_unavailable
MA1275.1	DOF1.6		not_assessed	yes	no			usable	metadata_unavailable
MA1275.2	DOF1.6		not_assessed	yes	no			usable	metadata_unavailable
MA1276.1	DOF3.5		not_assessed	yes	no			usable	metadata_unavailable
MA1276.2	DOF3.5		not_assessed	yes	no			usable	metadata_unavailable
MA1277.1	DOF1.7		not_assessed	yes	no			usable	metadata_unavailable
MA1277.2	DOF1.7		not_assessed	yes	no			usable	metadata_unavailable
MA1278.1	DOF3.4		not_assessed	yes	no			usable	metadata_unavailable
MA1278.2	DOF3.4		not_assessed	yes	no			usable	metadata_unavailable
MA1279.1	DOF1.5		not_assessed	yes	no			usable	metadata_unavailable
MA1279.2	DOF1.5		not_assessed	yes	no			usable	metadata_unavailable
MA1280.1	DOF5.4		not_assessed	yes	no			usable	metadata_unavailable
MA1280.2	DOF5.4		not_assessed	yes	no			usable	metadata_unavailable
MA1281.1	DOF5.1		not_assessed	yes	no			usable	metadata_unavailable
MA1281.2	DOF5.1		not_assessed	yes	no			usable	metadata_unavailable
MA1282.1	TCP13		not_assessed	yes	no			usable	metadata_unavailable
MA1282.2	TCP13		not_assessed	yes	no			usable	metadata_unavailable
MA1283.1	TCP14		not_assessed	yes	no			usable	metadata_unavailable
MA1283.2	TCP14		not_assessed	yes	no			usable	metadata_unavailable
MA1284.1	TCP1		not_assessed	yes	no			usable	metadata_unavailable
MA1284.2	TCP1		not_assessed	yes	no			usable	metadata_unavailable
MA1285.1	TCP9		not_assessed	yes	no			usable	metadata_unavailable
MA1285.2	TCP9		not_assessed	yes	no			usable	metadata_unavailable
MA1286.1	TCP24		not_assessed	yes	no			usable	metadata_unavailable
MA1286.2	TCP24		not_assessed	yes	no			usable	metadata_unavailable
MA1287.1	TCP21		not_assessed	yes	no			usable	metadata_unavailable
MA1287.2	TCP21		not_assessed	yes	no			usable	metadata_unavailable
MA1288.1	TCP22		not_assessed	yes	no			usable	metadata_unavailable
MA1288.2	TCP22		not_assessed	yes	no			usable	metadata_unavailable
MA1289.1	TCP3		not_assessed	yes	no			usable	metadata_unavailable
MA1289.2	TCP3		not_assessed	yes	no			usable	metadata_unavailable
MA1290.1	TCP17		not_assessed	yes	no			usable	metadata_unavailable
MA1291.1	TCP7		not_assessed	yes	no			usable	metadata_unavailable
MA1292.1	MYB27		not_assessed	yes	no			usable	metadata_unavailable
MA1292.2	MYB27		not_assessed	yes	no			usable	metadata_unavailable
MA1293.1	MYB57		not_assessed	yes	no			usable	metadata_unavailable
MA1293.2	MYB57		not_assessed	yes	no			usable	metadata_unavailable
MA1294.1	MYB62		not_assessed	yes	no			usable	metadata_unavailable
MA1294.2	MYB62		not_assessed	yes	no			usable	metadata_unavailable
MA1295.1	WRKY20		not_assessed	yes	no			usable	metadata_unavailable
MA1295.2	WRKY20		not_assessed	yes	no			usable	metadata_unavailable
MA1296.1	WRKY46		not_assessed	yes	no			usable	metadata_unavailable
MA1296.2	WRKY46		not_assessed	yes	no			usable	metadata_unavailable
MA1297.1	WRKY26		not_assessed	yes	no			usable	metadata_unavailable
MA1297.2	WRKY26		not_assessed	yes	no			usable	metadata_unavailable
MA1298.1	WRKY29		not_assessed	yes	no			usable	metadata_unavailable
MA1298.2	WRKY29		not_assessed	yes	no			usable	metadata_unavailable
MA1299.1	WRKY17		not_assessed	yes	no			usable	metadata_unavailable
MA1299.2	WRKY17		not_assessed	yes	no			usable	metadata_unavailable
MA1300.1	WRKY6		not_assessed	yes	no			usable	metadata_unavailable
MA1300.2	WRKY6		not_assessed	yes	no			usable	metadata_unavailable
MA1301.1	WRKY33		not_assessed	yes	no			usable	metadata_unavailable
MA1301.2	WRKY33		not_assessed	yes	no			usable	metadata_unavailable
MA1302.1	WRKY65		not_assessed	yes	no			usable	metadata_unavailable
MA1302.2	WRKY65		not_assessed	yes	no			usable	metadata_unavailable
MA1303.1	WRKY22		not_assessed	yes	no			usable	metadata_unavailable
MA1303.2	WRKY22		not_assessed	yes	no			usable	metadata_unavailable
MA1304.1	WRKY59		not_assessed	yes	no			usable	metadata_unavailable
MA1304.2	WRKY59		not_assessed	yes	no			usable	metadata_unavailable
MA1305.1	WRKY55		not_assessed	yes	no			usable	metadata_unavailable
MA1305.2	WRKY55		not_assessed	yes	no			usable	metadata_unavailable
MA1306.1	WRKY11		not_assessed	yes	no			usable	metadata_unavailable
MA1306.2	WRKY11		not_assessed	yes	no			usable	metadata_unavailable
MA1307.1	WRKY31		not_assessed	yes	no			usable	metadata_unavailable
MA1307.2	WRKY31		not_assessed	yes	no			usable	metadata_unavailable
MA1307.3	WRKY31		not_assessed	yes	no			usable	metadata_unavailable
MA1308.1	WRKY70		not_assessed	yes	no			usable	metadata_unavailable
MA1308.2	WRKY70		not_assessed	yes	no			usable	metadata_unavailable
MA1309.1	WRKY3		not_assessed	yes	no			usable	metadata_unavailable
MA1310.1	WRKY42		not_assessed	yes	no			usable	metadata_unavailable
MA1310.2	WRKY42		not_assessed	yes	no			usable	metadata_unavailable
MA1311.1	WRKY28		not_assessed	yes	no			usable	metadata_unavailable
MA1311.2	WRKY28		not_assessed	yes	no			usable	metadata_unavailable
MA1311.3	WRKY28		not_assessed	yes	no			usable	metadata_unavailable
MA1312.1	WRKY47		not_assessed	yes	no			usable	metadata_unavailable
MA1312.2	WRKY47		not_assessed	yes	no			usable	metadata_unavailable
MA1313.1	WRKY7		not_assessed	yes	no			usable	metadata_unavailable
MA1313.2	WRKY7		not_assessed	yes	no			usable	metadata_unavailable
MA1314.1	WRKY14		not_assessed	yes	no			usable	metadata_unavailable
MA1314.2	WRKY14		not_assessed	yes	no			usable	metadata_unavailable
MA1315.1	WRKY24		not_assessed	yes	no			usable	metadata_unavailable
MA1315.2	WRKY24		not_assessed	yes	no			usable	metadata_unavailable
MA1316.1	WRKY71		not_assessed	yes	no			usable	metadata_unavailable
MA1316.2	WRKY71		not_assessed	yes	no			usable	metadata_unavailable
MA1317.1	WRKY50		not_assessed	yes	no			usable	metadata_unavailable
MA1317.2	WRKY50		not_assessed	yes	no			usable	metadata_unavailable
MA1318.1	WRKY27		not_assessed	yes	no			usable	metadata_unavailable
MA1318.2	WRKY27		not_assessed	yes	no			usable	metadata_unavailable
MA1320.1	SPL15		not_assessed	yes	no			usable	metadata_unavailable
MA1320.2	SPL15		not_assessed	yes	no			usable	metadata_unavailable
MA1321.1	SPL13A		not_assessed	yes	no			usable	metadata_unavailable
MA1321.2	SPL13A		not_assessed	yes	no			usable	metadata_unavailable
MA1322.1	SPL9		not_assessed	yes	no			usable	metadata_unavailable
MA1322.2	SPL9		not_assessed	yes	no			usable	metadata_unavailable
MA1322.3	SPL9		not_assessed	yes	no			usable	metadata_unavailable
MA1323.1	GATA19		not_assessed	yes	no			usable	metadata_unavailable
MA1323.2	GATA19		not_assessed	yes	no			usable	metadata_unavailable
MA1324.1	GATA20		not_assessed	yes	no			usable	metadata_unavailable
MA1325.1	GATA14		not_assessed	yes	no			usable	metadata_unavailable
MA1325.2	GATA14		not_assessed	yes	no			usable	metadata_unavailable
MA1326.1	ZHD5		not_assessed	yes	no			usable	metadata_unavailable
MA1326.2	ZHD5		not_assessed	yes	no			usable	metadata_unavailable
MA1327.1	ATHB-23		not_assessed	yes	no			usable	metadata_unavailable
MA1327.2	ATHB-23		not_assessed	yes	no			usable	metadata_unavailable
MA1327.3	ATHB-23		not_assessed	yes	no			usable	metadata_unavailable
MA1328.1	ZHD9		not_assessed	yes	no			usable	metadata_unavailable
MA1329.1	ZHD1		not_assessed	yes	no			usable	metadata_unavailable
MA1329.2	ZHD1		not_assessed	yes	no			usable	metadata_unavailable
MA1329.3	ZHD1		not_assessed	yes	no			usable	metadata_unavailable
MA1330.1	ZHD6		not_assessed	yes	no			usable	metadata_unavailable
MA1330.2	ZHD6		not_assessed	yes	no			usable	metadata_unavailable
MA1331.1	BEH4		not_assessed	yes	no			usable	metadata_unavailable
MA1331.2	BEH4		not_assessed	yes	no			usable	metadata_unavailable
MA1332.1	BEH2		not_assessed	yes	no			usable	metadata_unavailable
MA1332.2	BEH2		not_assessed	yes	no			usable	metadata_unavailable
MA1333.1	BEH3		not_assessed	yes	no			usable	metadata_unavailable
MA1333.2	BEH3		not_assessed	yes	no			usable	metadata_unavailable
MA1334.1	BZIP11		not_assessed	yes	no			usable	metadata_unavailable
MA1334.2	BZIP11		not_assessed	yes	no			usable	metadata_unavailable
MA1335.1	TGA4		not_assessed	yes	no			usable	metadata_unavailable
MA1336.1	TGA3		not_assessed	yes	no			usable	metadata_unavailable
MA1336.2	TGA3		not_assessed	yes	no			usable	metadata_unavailable
MA1337.1	BZIP44		not_assessed	yes	no			usable	metadata_unavailable
MA1337.2	BZIP44		not_assessed	yes	no			usable	metadata_unavailable
MA1338.1	DPBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1338.2	DPBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1338.3	DPBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1339.1	BZIP43		not_assessed	yes	no			usable	metadata_unavailable
MA1340.1	BZIP3		not_assessed	yes	no			usable	metadata_unavailable
MA1340.2	BZIP3		not_assessed	yes	no			usable	metadata_unavailable
MA1341.1	BZIP53		not_assessed	yes	no			usable	metadata_unavailable
MA1341.2	BZIP53		not_assessed	yes	no			usable	metadata_unavailable
MA1343.1	BZIP52		not_assessed	yes	no			usable	metadata_unavailable
MA1343.2	BZIP52		not_assessed	yes	no			usable	metadata_unavailable
MA1344.1	BZIP28		not_assessed	yes	no			usable	metadata_unavailable
MA1344.2	BZIP28		not_assessed	yes	no			usable	metadata_unavailable
MA1345.1	BZIP48		not_assessed	yes	no			usable	metadata_unavailable
MA1345.2	BZIP48		not_assessed	yes	no			usable	metadata_unavailable
MA1346.1	TGA10		not_assessed	yes	no			usable	metadata_unavailable
MA1346.2	TGA10		not_assessed	yes	no			usable	metadata_unavailable
MA1348.1	TGA9		not_assessed	yes	no			usable	metadata_unavailable
MA1349.1	BZIP16		not_assessed	yes	no			usable	metadata_unavailable
MA1349.2	BZIP16		not_assessed	yes	no			usable	metadata_unavailable
MA1350.1	BZIP42		not_assessed	yes	no			usable	metadata_unavailable
MA1351.1	GBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1351.2	GBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1351.3	GBF3		not_assessed	yes	no			usable	metadata_unavailable
MA1352.1	TRP1		not_assessed	yes	no			usable	metadata_unavailable
MA1353.1	AT1G72740		not_assessed	yes	no			usable	metadata_unavailable
MA1353.2	AT1G72740		not_assessed	yes	no			usable	metadata_unavailable
MA1354.1	AT4G12670		not_assessed	yes	no			usable	metadata_unavailable
MA1355.1	TRB2		not_assessed	yes	no			usable	metadata_unavailable
MA1355.2	TRB2		not_assessed	yes	no			usable	metadata_unavailable
MA1356.1	TRP2		not_assessed	yes	no			usable	metadata_unavailable
MA1357.1	bHLH80		not_assessed	yes	no			usable	metadata_unavailable
MA1357.2	bHLH80		not_assessed	yes	no			usable	metadata_unavailable
MA1358.1	bHLH130		not_assessed	yes	no			usable	metadata_unavailable
MA1358.2	bHLH130		not_assessed	yes	no			usable	metadata_unavailable
MA1359.1	BPE		not_assessed	yes	no			usable	metadata_unavailable
MA1359.2	BPE		not_assessed	yes	no			usable	metadata_unavailable
MA1359.3	BPE		not_assessed	yes	no			usable	metadata_unavailable
MA1360.1	bHLH74		not_assessed	yes	no			usable	metadata_unavailable
MA1360.2	BHLH74		not_assessed	yes	no			usable	metadata_unavailable
MA1360.3	bHLH74		not_assessed	yes	no			usable	metadata_unavailable
MA1361.1	bHLH18		not_assessed	yes	no			usable	metadata_unavailable
MA1361.2	bHLH18		not_assessed	yes	no			usable	metadata_unavailable
MA1362.1	bHLH77		not_assessed	yes	no			usable	metadata_unavailable
MA1362.2	bHLH77		not_assessed	yes	no			usable	metadata_unavailable
MA1363.1	LRL2		not_assessed	yes	no			usable	metadata_unavailable
MA1364.1	BHLH72		not_assessed	yes	no			usable	metadata_unavailable
MA1364.2	BHLH72		not_assessed	yes	no			usable	metadata_unavailable
MA1365.1	AT5G47660		not_assessed	yes	no			usable	metadata_unavailable
MA1365.2	AT5G47660		not_assessed	yes	no			usable	metadata_unavailable
MA1365.3	AT5G47660		not_assessed	yes	no			usable	metadata_unavailable
MA1366.1	DF1		not_assessed	yes	no			usable	metadata_unavailable
MA1366.2	DF1		not_assessed	yes	no			usable	metadata_unavailable
MA1367.1	AT1G76870		not_assessed	yes	no			usable	metadata_unavailable
MA1367.2	AT1G76870		not_assessed	yes	no			usable	metadata_unavailable
MA1368.1	GT-4		not_assessed	yes	no			usable	metadata_unavailable
MA1368.2	GT-4		not_assessed	yes	no			usable	metadata_unavailable
MA1368.3	GT-4		not_assessed	yes	no			usable	metadata_unavailable
MA1369.1	HDG1		not_assessed	yes	no			usable	metadata_unavailable
MA1369.2	HDG1		not_assessed	yes	no			usable	metadata_unavailable
MA1370.1	IDD5		not_assessed	yes	no			usable	metadata_unavailable
MA1370.2	IDD5		not_assessed	yes	no			usable	metadata_unavailable
MA1371.1	IDD4		not_assessed	yes	no			usable	metadata_unavailable
MA1371.2	IDD4		not_assessed	yes	no			usable	metadata_unavailable
MA1372.1	ZAT10		not_assessed	yes	no			usable	metadata_unavailable
MA1372.2	ZAT10		not_assessed	yes	no			usable	metadata_unavailable
MA1373.1	GAF1		not_assessed	yes	no			usable	metadata_unavailable
MA1374.1	IDD7		not_assessed	yes	no			usable	metadata_unavailable
MA1374.2	IDD7		not_assessed	yes	no			usable	metadata_unavailable
MA1375.1	ANL2		not_assessed	yes	no			usable	metadata_unavailable
MA1375.2	ANL2		not_assessed	yes	no			usable	metadata_unavailable
MA1376.1	DEAR3		not_assessed	yes	no			usable	metadata_unavailable
MA1376.2	DEAR3		not_assessed	yes	no			usable	metadata_unavailable
MA1377.1	PLT1		not_assessed	yes	no			usable	metadata_unavailable
MA1377.2	PLT1		not_assessed	yes	no			usable	metadata_unavailable
MA1378.1	AIL6		not_assessed	yes	no			usable	metadata_unavailable
MA1379.1	SOL1		not_assessed	yes	no			usable	metadata_unavailable
MA1380.1	TCX6		not_assessed	yes	no			usable	metadata_unavailable
MA1381.1	AT3G46070		not_assessed	yes	no			usable	metadata_unavailable
MA1381.2	AT3G46070		not_assessed	yes	no			usable	metadata_unavailable
MA1382.1	FAR1		not_assessed	yes	no			usable	metadata_unavailable
MA1382.2	FAR1		not_assessed	yes	no			usable	metadata_unavailable
MA1383.1	KAN2		not_assessed	yes	no			usable	metadata_unavailable
MA1383.2	KAN2		not_assessed	yes	no			usable	metadata_unavailable
MA1384.1	PHL7		not_assessed	yes	no			usable	metadata_unavailable
MA1385.1	AT2G40260		not_assessed	yes	no			usable	metadata_unavailable
MA1385.2	AT2G40260		not_assessed	yes	no			usable	metadata_unavailable
MA1386.1	HHO3		not_assessed	yes	no			usable	metadata_unavailable
MA1386.2	HHO3		not_assessed	yes	no			usable	metadata_unavailable
MA1386.3	HHO3		not_assessed	yes	no			usable	metadata_unavailable
MA1387.1	HRS1		not_assessed	yes	no			usable	metadata_unavailable
MA1387.2	HRS1		not_assessed	yes	no			usable	metadata_unavailable
MA1388.1	PHL2		not_assessed	yes	no			usable	metadata_unavailable
MA1388.2	PHL2		not_assessed	yes	no			usable	metadata_unavailable
MA1389.1	PHL1		not_assessed	yes	no			usable	metadata_unavailable
MA1389.2	PHL1		not_assessed	yes	no			usable	metadata_unavailable
MA1390.1	HHO2		not_assessed	yes	no			usable	metadata_unavailable
MA1390.2	HHO2		not_assessed	yes	no			usable	metadata_unavailable
MA1390.3	HHO2		not_assessed	yes	no			usable	metadata_unavailable
MA1391.1	MYB33		not_assessed	yes	no			usable	metadata_unavailable
MA1391.2	MYB33		not_assessed	yes	no			usable	metadata_unavailable
MA1391.3	MYB33		not_assessed	yes	no			usable	metadata_unavailable
MA1392.1	MYB98		not_assessed	yes	no			usable	metadata_unavailable
MA1392.2	MYB98		not_assessed	yes	no			usable	metadata_unavailable
MA1392.3	MYB98		not_assessed	yes	no			usable	metadata_unavailable
MA1393.1	MYB70		not_assessed	yes	no			usable	metadata_unavailable
MA1393.2	MYB70		not_assessed	yes	no			usable	metadata_unavailable
MA1393.3	MYB70		not_assessed	yes	no			usable	metadata_unavailable
MA1394.1	MYB73		not_assessed	yes	no			usable	metadata_unavailable
MA1394.2	MYB73		not_assessed	yes	no			usable	metadata_unavailable
MA1394.3	MYB73		not_assessed	yes	no			usable	metadata_unavailable
MA1396.1	GATA6		not_assessed	yes	no			usable	metadata_unavailable
MA1396.2	GATA6		not_assessed	yes	no			usable	metadata_unavailable
MA1397.1	AT1G74840		not_assessed	yes	no			usable	metadata_unavailable
MA1397.2	AT1G74840		not_assessed	yes	no			usable	metadata_unavailable
MA1398.1	KUA1		not_assessed	yes	no			usable	metadata_unavailable
MA1398.2	KUA1		not_assessed	yes	no			usable	metadata_unavailable
MA1398.3	KUA1		not_assessed	yes	no			usable	metadata_unavailable
MA1400.1	AT1G19000		not_assessed	yes	no			usable	metadata_unavailable
MA1400.2	AT1G19000		not_assessed	yes	no			usable	metadata_unavailable
MA1401.1	RVE7		not_assessed	yes	no			usable	metadata_unavailable
MA1401.2	RVE7		not_assessed	yes	no			usable	metadata_unavailable
MA1402.1	BPC6		not_assessed	yes	no			usable	metadata_unavailable
MA1403.1	BPC5		not_assessed	yes	no			usable	metadata_unavailable
MA1404.1	BPC1		not_assessed	yes	no			usable	metadata_unavailable
MA1405.1	SIZF2		not_assessed	yes	no			usable	metadata_unavailable
MA1405.2	SIZF2		not_assessed	yes	no			usable	metadata_unavailable
MA1406.1	ATHB-4		not_assessed	yes	no			usable	metadata_unavailable
MA1406.2	ATHB-4		not_assessed	yes	no			usable	metadata_unavailable
MA1407.1	bZIP14		not_assessed	yes	no			usable	metadata_unavailable
MA1407.2	bZIP14		not_assessed	yes	no			usable	metadata_unavailable
MA1408.1	FaEOBII		not_assessed	yes	no			usable	metadata_unavailable
MA1408.2	FaEOBII		not_assessed	yes	no			usable	metadata_unavailable
MA1409.1	OsRR22		not_assessed	yes	no			usable	metadata_unavailable
MA1409.2	OsRR22		not_assessed	yes	no			usable	metadata_unavailable
MA1410.1	StBRC1		not_assessed	yes	no			usable	metadata_unavailable
MA1410.2	StBRC1		not_assessed	yes	no			usable	metadata_unavailable
